,kw/m2,degrees,degrees,degrees,kw/m2,kw,kw,kw,$/kwh,$/kwh,kw,kw,kw,%,kw,kw,kw,kw,kw,kw,kw,kw,kw,kw,kw,kw,kwh,%,$/KWH,kw,kw,kw,kw,
End Time,Global Solar,PV Solar Altitude,PV Solar Azimuth,PV Angle of Incidence,PV Incident Solar,PV Power Output,AC Primary Load,AC Primary Load Served,Grid Power Price,Grid Sellback Rate,Grid Purchases,Grid Sales,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Trojan L16P Maximum Charge Power,Trojan L16P Maximum Discharge Power,Trojan L16P Charge Power,Trojan L16P Discharge Power,Trojan L16P Input Power,Trojan L16P Energy Content,Trojan L16P State of Charge,Trojan L16P Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity,
10/19/16 18:00,0.01515437,0,79.39911,90,0,0,1.201565,1.201565,0.45,0.2,0,6.35E-08,1.201566,0,-1.08E-15,0,0,1.335073,1.201566,0,0,0.03103359,7.076735,0,1.335073,-1.335073,17.45485,91.92599,0.00509515,1.201565,0,1000,7.076735,
10/19/16 19:00,0,0,88.81667,90,0,0,2.142713,2.142713,0.45,0.2,0,0,2.142713,0,0,0,0,2.380792,2.142713,0,0,0.8326848,6.395332,0,2.380792,-2.380792,14.87252,78.32613,0.00509515,2.142713,0,1000,6.395332,
10/19/16 20:00,0,0,98.73247,90,0,0,0.4010358,0.4010358,0.45,0.2,0,1.92E-08,0.4010358,0,-7.62E-16,0,0,0.4455954,0.4010358,0,0,0.9371396,5.299617,0,0.4455954,-0.4455954,14.3892,75.78075,0.00509515,0.4010358,0,1000,5.299617,
10/19/16 21:00,0,0,110.1942,90,0,0,0.1946371,0.1946371,0.05,0.02,1.235903,0,0.1946371,0,-1.43E-08,0,0,0,0,1.041266,0.9371396,0.9371396,5.292684,0.9371396,0,0.9371396,15.2532,80.33101,0.005154559,0.1946371,0,1000,5.292684,
10/19/16 22:00,0,0,124.835,90,0,0,0.1762443,0.1762443,0.05,0.02,0.1762443,0,0.1762443,0,0,0,0,0,0,0,0,0.9371396,5.771313,0,0,0,15.2532,80.33101,0.005154559,0.1762443,0,1000,5.771313,
10/19/16 23:00,0,0,145.0936,90,0,0,0.1530367,0.1530367,0.05,0.02,0.1530367,0,0.1530367,0,0,0,0,0,0,0,0,0.9371396,5.717133,0,0,0,15.2532,80.33101,0.005154559,0.1530367,0,1000,5.717133,
10/20/16 0:00,0,0,172.4787,90,0,0,0.1573435,0.1573435,0.05,0.02,0.1573435,0,0.1573435,0,0,0,0,0,0,0,0,0.9371396,5.7079,0,0,0,15.2532,80.331,0.005154559,0.1573435,0,1000,5.7079,
10/20/16 1:00,0,0,-157.6256,90,0,0,0.1765532,0.1765532,0.05,0,0.1765532,0,0.1765532,0,0,0,0,0,0,0,0,0.9371396,5.706326,0,0,0,15.2532,80.331,0.005154559,0.1765532,0,1000,5.706326,
10/20/16 2:00,0,0,-133.6445,90,0,0,0.1708297,0.1708297,0.05,0,0.1708297,0,0.1708297,0,0,0,0,0,0,0,0,0.9371396,5.706058,0,0,0,15.2532,80.331,0.005154559,0.1708297,0,1000,5.706058,
10/20/16 3:00,0,0,-116.5544,90,0,0,0.1674035,0.1674035,0.05,0,0.1674035,0,0.1674035,0,0,0,0,0,0,0,0,0.9371396,5.706012,0,0,0,15.2532,80.331,0.005154559,0.1674035,0,1000,5.706012,
10/20/16 4:00,0,0,-103.7987,90,0,0,0.1647592,0.1647592,0.05,0,0.1647592,0,0.1647592,0,0,0,0,0,0,0,0,0.9371396,5.706004,0,0,0,15.2532,80.331,0.005154559,0.1647592,0,1000,5.706004,
10/20/16 5:00,0,0,-93.29996,90,0,0,0.164396,0.164396,0.05,0,0.164396,0,0.164396,0,0,0,0,0,0,0,0,0.9371396,5.706003,0,0,0,15.2532,80.331,0.005154559,0.164396,0,1000,5.706003,
10/20/16 6:00,0,0,-83.76199,90,0,0,0.1604574,0.1604574,0.05,0,0.1604574,0,0.1604574,0,0,0,0,0,0,0,0,0.9371396,5.706003,0,0,0,15.2532,80.331,0.005154559,0.1604574,0,1000,5.706003,
10/20/16 7:00,0.006994326,1.466228,-74.30246,77.40134,0.006505046,0.05854541,0.163563,0.163563,0.05,0,0.1108721,0,0.163563,35.7938,0,0,0.05854541,0.05854541,0.05269086,0,0,0.9371396,5.706003,0,0,0,15.2532,80.331,0.005154559,0.163563,0.01463635,1000,5.764548,
10/20/16 8:00,0.05595461,12.24512,-64.18922,62.73393,0.05051344,0.4546209,0.3432904,0.3432904,0.05,0,0,0,0.3432904,132.4304,0,0,0.4546209,0.3814338,0.3432904,0,0,0.9371396,5.706003,0.07318705,0,0.07318705,15.32068,80.68636,0.005154163,0.3432904,0.1136552,1000,6.160624,
10/20/16 9:00,0.1900125,22.07371,-52.70033,48.02676,0.1958342,1.762507,0.1539687,0.1539687,0.12,0.05,0,0.5888624,0.7428311,237.2689,-2.40E-08,0,1.762507,0.8253679,0.7428311,0,0,0.9371396,5.737544,0.9371396,0,0.9371396,16.18468,85.23663,0.005149087,0.1539687,0.4406269,1000,7.500051,
10/20/16 10:00,0.3905165,30.36757,-39.11704,33.30648,0.5415983,4.874384,0.1642865,0.1642865,0.12,0.05,0,3.379234,3.54352,137.5577,1.12E-07,0,4.874384,3.937245,3.54352,0,0,0.9371396,6.136194,0.9371396,0,0.9371396,17.04868,89.78688,0.005144021,0.1642865,1.218596,1000,11.01058,
10/20/16 11:00,0.5315688,36.33401,-22.97395,18.62483,0.7972421,7.175179,0.1870704,0.1870704,0.12,0.05,0,5.602627,5.789697,123.9301,-5.96E-09,0,7.175179,6.432997,5.789697,0,0,0.7421812,6.47226,0.7421812,0,0.7421812,17.73293,93.39053,0.005140016,0.1870704,1.793795,1000,13.64744,
10/20/16 12:00,0.5851919,39.10266,-4.6625,4.575344,0.8835446,7.951901,0.1809044,0.1809044,0.12,0.05,0,6.563422,6.744326,117.905,2.31E-07,0,7.951901,7.493696,6.744326,0,0,0.4582045,6.713641,0.4582045,0,0.4582045,18.15538,95.61533,0.005137547,0.1809044,1.987975,1000,14.66554,
10/20/16 13:00,0.5677061,38.14124,14.17253,11.4947,0.8563002,7.706702,1.975945,1.975945,0.12,0.05,0,4.686513,6.662459,115.6735,-3.20E-08,0,7.706702,7.402732,6.662459,0,0,0.3039695,6.84474,0.3039695,0,0.3039695,18.43562,97.09123,0.005135911,1.975945,1.926675,1000,14.55144,
10/20/16 14:00,0.5502203,33.64568,31.50967,26.08153,0.8730175,7.857158,0.2080379,0.2080379,0.45,0.2,0,6.681918,6.889956,114.0379,-3.77E-08,0,7.857158,7.655506,6.889956,0,0,0.2016515,6.93171,0.2016515,0,0.2016515,18.62154,98.07034,0.005134825,0.2080379,1.964289,1000,14.78887,
10/20/16 15:00,0.3310648,26.38512,46.32851,40.79391,0.454985,4.094864,0.178012,0.178012,0.45,0.2,0,3.386969,3.564981,114.8636,-9.97E-08,0,4.094864,3.96109,3.564981,0,0,0.1337743,6.989407,0.1337743,0,0.1337743,18.74487,98.71988,0.005134106,0.178012,1.023716,1000,11.08427,
10/20/16 16:00,0.2751102,17.22447,58.76221,55.51122,0.4935694,4.442124,0.3208297,0.3208297,0.45,0.2,0,3.597212,3.918041,113.3762,1.06E-07,0,4.442124,4.353379,3.918041,0,0,0.08874514,7.027681,0.08874514,0,0.08874514,18.82669,99.15077,0.005133628,0.3208297,1.110531,1000,11.4698,
10/20/16 17:00,0.08742908,6.851781,69.4594,70.20146,0.1725377,1.552839,0.1906013,0.1906013,0.45,0.2,0,1.153968,1.344569,115.4897,-6.05E-08,0,1.552839,1.493966,1.344569,0,0,0.05887335,7.053072,0.05887335,0,0.05887335,18.88097,99.43663,0.005133312,0.1906013,0.3882098,1000,8.605911,
10/20/16 18:00,0.01981726,0,79.15129,90,0,0,0.9832699,0.9832699,0.45,0.2,0,0,0.9832699,0,0,0,0,1.092522,0.9832699,0,0,0.03905585,7.069917,0,1.092522,-1.092522,17.69596,93.19579,0.005133312,0.9832699,0,1000,7.069917,
10/20/16 19:00,0,0,88.55436,90,0,0,1.433192,1.433192,0.45,0.2,0,0,1.433192,0,0,0,0,1.592436,1.433192,0,0,0.6973944,6.510329,0,1.592436,-1.592436,15.96872,84.09928,0.005133312,1.433192,0,1000,6.510329,
10/20/16 20:00,0,0,98.45264,90,0,0,0.3583409,0.3583409,0.45,0.2,0,0,0.3583409,0,0,0,0,0.3981565,0.3583409,0,0,0.9371396,5.793751,0,0.3981565,-0.3981565,15.53686,81.82488,0.005133312,0.3583409,0,1000,5.793751,
10/20/16 21:00,0,0,109.897,90,0,0,0.1887622,0.1887622,0.05,0.02,0.1887622,0,0.1887622,0,0,0,0,0,0,0,0,0.9371396,5.741135,0,0,0,15.53686,81.82488,0.005133312,0.1887622,0,1000,5.741135,
10/20/16 22:00,0,0,124.5382,90,0,0,0.1710714,0.1710714,0.05,0.02,0.1710714,0,0.1710714,0,0,0,0,0,0,0,0,0.9371396,5.800019,0,0,0,15.53686,81.82488,0.005133312,0.1710714,0,1000,5.800019,
10/20/16 23:00,0,0,144.8722,90,0,0,0.1655036,0.1655036,0.05,0.02,0.1655036,0,0.1655036,0,0,0,0,0,0,0,0,0.9371396,5.810053,0,0,0,15.53686,81.82488,0.005133312,0.1655036,0,1000,5.810053,
10/21/16 0:00,0,0,172.4931,90,0,0,0.1559638,0.1559638,0.05,0.02,0.1559638,0,0.1559638,0,0,0,0,0,0,0,0,0.9371396,5.811763,0,0,0,15.53686,81.82488,0.005133312,0.1559638,0,1000,5.811763,
10/21/16 1:00,0,0,-157.3366,90,0,0,0.1451764,0.1451764,0.05,0,0.1451764,0,0.1451764,0,0,0,0,0,0,0,0,0.9371396,5.812055,0,0,0,15.53686,81.82488,0.005133312,0.1451764,0,1000,5.812055,
10/21/16 2:00,0,0,-133.2517,90,0,0,0.1606935,0.1606935,0.05,0,0.1606935,0,0.1606935,0,0,0,0,0,0,0,0,0.9371396,5.812105,0,0,0,15.53686,81.82488,0.005133312,0.1606935,0,1000,5.812105,
10/21/16 3:00,0,0,-116.1698,90,0,0,0.1560602,0.1560602,0.05,0,0.1560602,0,0.1560602,0,0,0,0,0,0,0,0,0.9371396,5.812113,0,0,0,15.53686,81.82488,0.005133312,0.1560602,0,1000,5.812113,
10/21/16 4:00,0,0,-103.4456,90,0,0,0.1754252,0.1754252,0.05,0,0.1754252,0,0.1754252,0,0,0,0,0,0,0,0,0.9371396,5.812114,0,0,0,15.53686,81.82488,0.005133312,0.1754252,0,1000,5.812114,
10/21/16 5:00,0,0,-92.97447,90,0,0,0.1456092,0.1456092,0.05,0,0.1456092,0,0.1456092,0,0,0,0,0,0,0,0,0.9371396,5.812115,0,0,0,15.53686,81.82488,0.005133312,0.1456092,0,1000,5.812115,
10/21/16 6:00,0,0,-83.4556,90,0,0,0.1450061,0.1450061,0.05,0,0.1450061,0,0.1450061,0,0,0,0,0,0,0,0,0.9371396,5.812115,0,0,0,15.53686,81.82488,0.005133312,0.1450061,0,1000,5.812115,
10/21/16 7:00,0.003497163,1.264425,-74.00818,77.32315,0.003149169,0.02834252,0.1705061,0.1705061,0.05,0,0.1449978,0,0.1705061,16.62258,0,0,0.02834252,0.02834252,0.02550826,0,0,0.9371396,5.812115,0,0,0,15.53686,81.82488,0.005133312,0.1705061,0.007085629,1000,5.840457,
10/21/16 8:00,0.0664461,12.02265,-63.90396,62.67089,0.06068954,0.5462059,0.3054654,0.3054654,0.05,0,0,0,0.3054654,178.811,0,0,0.5462059,0.339406,0.3054654,0,0,0.9371396,5.812115,0.2067998,0,0.2067998,15.72752,82.82899,0.0051322,0.3054654,0.1365515,1000,6.358321,
10/21/16 9:00,0.2203213,21.82187,-52.42791,47.97923,0.2551702,2.296532,0.1416388,0.1416388,0.12,0.05,0,1.081814,1.223453,187.709,-5.35E-09,0,2.296532,1.359392,1.223453,0,0,0.9371396,5.901239,0.9371396,0,0.9371396,16.59152,87.37926,0.005127167,0.1416388,0.5741329,1000,8.197771,
10/21/16 10:00,0.3858536,30.07951,-38.87346,33.27802,0.5369272,4.832345,0.1616469,0.1616469,0.12,0.05,0,3.344037,3.505684,137.8431,6.05E-08,0,4.832345,3.895205,3.505684,0,0,0.9371396,6.290348,0.9371396,0,0.9371396,17.45552,91.92951,0.005122145,0.1616469,1.208086,1000,11.12269,
10/21/16 11:00,0.421991,36.00898,-22.79178,18.63025,0.541186,4.870674,0.1652177,0.1652177,0.12,0.05,0,3.711926,3.877143,125.6253,-5.63E-08,0,4.870674,4.307937,3.877143,0,0,0.5627372,6.624788,0.5627372,0,0.5627372,17.97434,94.66187,0.005119133,0.1652177,1.217669,1000,11.49546,
10/21/16 12:00,0.6318207,38.75156,-4.581177,4.766497,0.9901748,8.911572,0.1538912,0.1538912,0.12,0.05,0,7.533463,7.687354,115.9251,-2.22E-07,0,8.911572,8.541504,7.687354,0,0,0.3700683,6.788556,0.3700683,0,0.3700683,18.31552,96.45872,0.005117155,0.1538912,2.227893,1000,15.70013,
10/21/16 13:00,0.6271579,37.78556,14.13733,11.61913,0.9899944,8.909949,1.933048,1.933048,0.12,0.05,0,5.864955,7.798003,114.2594,-1.37E-08,0,8.909949,8.664448,7.798003,0,0,0.245501,6.894438,0.245501,0,0.245501,18.54186,97.65074,0.005115843,1.933048,2.227487,1000,15.80439,
10/21/16 14:00,0.5490546,33.30553,31.3807,26.14785,0.879675,7.917075,0.1445102,0.1445102,0.45,0.2,0,6.83428,6.97879,113.4448,-4.22E-08,0,7.917075,7.754211,6.97879,0,0,0.1628633,6.96468,0.1628633,0,0.1628633,18.69201,98.44152,0.005114974,0.1445102,1.979269,1000,14.88175,
10/21/16 15:00,0.4534655,26.06981,46.14245,40.83684,0.7688438,6.919594,0.1772755,0.1772755,0.45,0.2,0,5.953121,6.130397,112.8735,-6.93E-08,0,6.919594,6.811552,6.130397,0,0,0.1080424,7.011278,0.1080424,0,0.1080424,18.79163,98.96613,0.005114397,0.1772755,1.729899,1000,13.93087,
10/21/16 16:00,0.2867674,16.93383,58.54577,55.53743,0.5369748,4.832773,0.2790854,0.2790854,0.45,0.2,0,4.005903,4.284988,112.7838,-1.71E-07,0,4.832773,4.761098,4.284988,0,0,0.07167415,7.042192,0.07167415,0,0.07167415,18.85771,99.31413,0.005114014,0.2790854,1.208193,1000,11.87496,
10/21/16 17:00,0.1165721,6.580913,69.22562,70.21236,0.3296871,2.967184,0.1658195,0.1658195,0.45,0.2,0,2.461853,2.627672,112.9206,7.01E-09,0,2.967184,2.919636,2.627672,0,0,0.04754817,7.062698,0.04754817,0,0.04754817,18.90154,99.545,0.00511376,0.1658195,0.7417961,1000,10.02988,
10/21/16 18:00,0.01865154,0,78.90394,90,0,0,1.009963,1.009963,0.45,0.2,0,0,1.009963,0,0,0,0,1.122181,1.009963,0,0,0.03154333,7.076303,0,1.122181,-1.122181,17.68437,93.13474,0.00511376,1.009963,0,1000,7.076303,
10/21/16 19:00,0,0,88.29199,90,0,0,1.638642,1.638642,0.45,0.2,0,0,1.638642,0,0,0,0,1.820714,1.638642,0,0,0.7062929,6.502766,0,1.820714,-1.820714,15.70952,82.73423,0.00511376,1.638642,0,1000,6.502766,
10/21/16 20:00,0,0,98.17225,90,0,0,0.3363147,0.3363147,0.45,0.2,0,1.49E-08,0.3363147,0,3.50E-16,0,0,0.3736831,0.3363147,0,0,0.9371396,5.673123,0,0.373683,-0.373683,15.30421,80.59963,0.00511376,0.3363147,0,1000,5.673123,
10/21/16 21:00,0,0,109.5981,90,0,0,0.1933236,0.1933236,0.05,0.02,0.1933236,0,0.1933236,0,0,0,0,0,0,0,0,0.9371396,5.652549,0,0,0,15.30421,80.59963,0.00511376,0.1933236,0,1000,5.652549,
10/21/16 22:00,0,0,124.2376,90,0,0,0.1584035,0.1584035,0.05,0.02,0.1584035,0,0.1584035,0,0,0,0,0,0,0,0,0.9371396,5.712723,0,0,0,15.30421,80.59963,0.00511376,0.1584035,0,1000,5.712723,
10/21/16 23:00,0,0,144.6446,90,0,0,0.1724146,0.1724146,0.05,0.02,0.1724146,0,0.1724146,0,0,0,0,0,0,0,0,0.9371396,5.722978,0,0,0,15.30421,80.59963,0.00511376,0.1724146,0,1000,5.722978,
10/22/16 0:00,0,0,172.5024,90,0,0,0.1763998,0.1763998,0.05,0.02,0.1763998,0,0.1763998,0,0,0,0,0,0,0,0,0.9371396,5.724725,0,0,0,15.30421,80.59963,0.00511376,0.1763998,0,1000,5.724725,
10/22/16 1:00,0,0,-157.0497,90,0,0,0.119317,0.119317,0.05,0,0.119317,0,0.119317,0,0,0,0,0,0,0,0,0.9371396,5.725023,0,0,0,15.30421,80.59963,0.00511376,0.119317,0,1000,5.725023,
10/22/16 2:00,0,0,-132.8614,90,0,0,0.1357025,0.1357025,0.05,0,0.1357025,0,0.1357025,0,0,0,0,0,0,0,0,0.9371396,5.725074,0,0,0,15.30421,80.59963,0.00511376,0.1357025,0,1000,5.725074,
10/22/16 3:00,0,0,-115.7885,90,0,0,0.1558855,0.1558855,0.05,0,0.1558855,0,0.1558855,0,0,0,0,0,0,0,0,0.9371396,5.725082,0,0,0,15.30421,80.59963,0.00511376,0.1558855,0,1000,5.725082,
10/22/16 4:00,0,0,-103.0964,90,0,0,0.1362809,0.1362809,0.05,0,0.1362809,0,0.1362809,0,0,0,0,0,0,0,0,0.9371396,5.725084,0,0,0,15.30421,80.59963,0.00511376,0.1362809,0,1000,5.725084,
10/22/16 5:00,0,0,-92.65292,90,0,0,0.1478674,0.1478674,0.05,0,0.1478674,0,0.1478674,0,0,0,0,0,0,0,0,0.9371396,5.725084,0,0,0,15.30421,80.59963,0.00511376,0.1478674,0,1000,5.725084,
10/22/16 6:00,0,0,-83.1534,90,0,0,0.1324172,0.1324172,0.05,0,0.1324172,0,0.1324172,0,0,0,0,0,0,0,0,0.9371396,5.725084,0,0,0,15.30421,80.59963,0.00511376,0.1324172,0,1000,5.725084,
10/22/16 7:00,0.004662884,1.062528,-73.71845,77.24876,0.004262561,0.03836304,0.1189091,0.1189091,0.05,0,0.08438238,0,0.1189091,32.26249,0,0,0.03836304,0.03836304,0.03452674,0,0,0.9371396,5.725084,2.71E-09,0,2.71E-09,15.30421,80.59963,0.00511376,0.1189091,0.009590761,1000,5.763447,
10/22/16 8:00,0.06411465,11.80015,-63.62376,62.61216,0.05853965,0.5268568,0.1916549,0.1916549,0.05,0,0,0,0.1916549,274.8987,0,0,0.5268568,0.2129499,0.1916549,0,0,0.9371396,5.725084,0.3139069,0,0.3139069,15.59362,82.1238,0.005112085,0.1916549,0.1317142,1000,6.251941,
10/22/16 9:00,0.2436357,21.57035,-52.16119,47.93669,0.313532,2.821788,0.1552206,0.1552206,0.12,0.05,0,1.540963,1.696184,166.361,7.62E-09,0,2.821788,1.884648,1.696184,0,0,0.9371396,5.860368,0.9371396,0,0.9371396,16.45762,86.67406,0.005107092,0.1552206,0.705447,1000,8.682156,
10/22/16 10:00,0.4324825,29.79247,-38.6362,33.25574,0.6649835,5.984851,0.1480152,0.1480152,0.12,0.05,0,4.394925,4.54294,131.7396,-2.34E-08,0,5.984851,5.047711,4.54294,0,0,0.9371396,6.241828,0.9371396,0,0.9371396,17.32162,91.22432,0.005102109,0.1480152,1.496213,1000,12.22668,
10/22/16 11:00,0.514083,35.68596,-22.61587,18.64468,0.7728371,6.955534,0.1429419,0.1429419,0.12,0.05,0,5.557821,5.700763,122.0106,2.60E-07,0,6.955534,6.334181,5.700763,0,0,0.6213524,6.574965,0.6213524,0,0.6213524,17.89448,94.24128,0.00509881,0.1429419,1.738883,1000,13.5305,
10/22/16 12:00,0.5257401,38.40358,-4.504718,4.975632,0.7619583,6.857625,0.1332147,0.1332147,0.12,0.05,0,5.679344,5.812559,117.9794,-2.20E-07,0,6.857625,6.458399,5.812559,0,0,0.3992255,6.763772,0.3992255,0,0.3992255,18.26254,96.1797,0.005096693,0.1332147,1.714406,1000,13.6214,
10/22/16 13:00,0.5665404,37.43374,14.09959,11.74915,0.8714181,7.842762,1.40046,1.40046,0.12,0.05,0,5.419667,6.820127,114.9944,-1.60E-07,0,7.842762,7.577919,6.820127,0,0,0.2648436,6.877997,0.2648436,0,0.2648436,18.50672,97.46565,0.00509529,1.40046,1.960691,1000,14.72076,
10/22/16 14:00,0.4954314,32.96953,31.25111,26.21525,0.7687377,6.918639,0.1161468,0.1161468,0.45,0.2,0,5.952503,6.068649,114.0062,-1.63E-08,0,6.918639,6.742944,6.068649,0,0,0.1756948,6.953774,0.1756948,0,0.1756948,18.6687,98.31874,0.005094359,0.1161468,1.72966,1000,13.87241,
10/22/16 15:00,0.4418083,25.75873,45.95675,40.87924,0.7537234,6.783511,0.1038115,0.1038115,0.45,0.2,0,5.896449,6.00026,113.0536,1.97E-07,0,6.783511,6.666956,6.00026,0,0,0.1165543,7.004043,0.1165543,0,0.1165543,18.77616,98.88466,0.005093741,0.1038115,1.695878,1000,13.78755,
10/22/16 16:00,0.2751102,16.64745,58.33004,55.56228,0.516969,4.652721,0.2640933,0.2640933,0.45,0.2,0,3.853766,4.117859,112.9888,-1.13E-07,0,4.652721,4.575399,4.117859,0,0,0.07732178,7.037391,0.07732178,0,0.07732178,18.84744,99.26009,0.005093332,0.2640933,1.16318,1000,11.69011,
10/22/16 17:00,0.1014177,6.314405,68.99255,70.22135,0.2811969,2.530772,0.1562446,0.1562446,0.45,0.2,0,2.075285,2.231529,113.4098,-8.10E-09,0,2.530772,2.479477,2.231529,0,0,0.05129468,7.059514,0.05129468,0,0.05129468,18.89474,99.50915,0.00509306,0.1562446,0.6326929,1000,9.590286,
10/22/16 18:00,0.01748581,0,78.65707,90,0,0,0.6176135,0.6176135,0.45,0.2,0,3.73E-08,0.6176136,0,-1.10E-15,0,0,0.6862373,0.6176136,0,0,0.03402871,7.07419,0,0.6862373,-0.6862373,18.15041,95.58913,0.00509306,0.6176135,0,1000,7.07419,
10/22/16 19:00,0,0,88.03,90,0,0,1.603637,1.603637,0.45,0.2,0,0,1.603637,0,0,0,0,1.781819,1.603637,0,0,0.4491641,6.721325,0,1.781819,-1.781819,16.21775,85.4108,0.00509306,1.603637,0,1000,6.721325,
10/22/16 20:00,0,0,97.89136,90,0,0,0.2522463,0.2522463,0.45,0.2,0,0,0.2522463,0,0,0,0,0.2802737,0.2522463,0,0,0.9371396,5.874718,0,0.2802737,-0.2802737,15.91375,83.80979,0.00509306,0.2522463,0,1000,5.874718,
10/22/16 21:00,0,0,109.2976,90,0,0,0.1461048,0.1461048,0.05,0.02,0.1461048,0,0.1461048,0,0,0,0,0,0,0,0,0.9371396,5.891985,0,0,0,15.91375,83.80979,0.00509306,0.1461048,0,1000,5.891985,
10/22/16 22:00,0,0,123.9332,90,0,0,0.1305456,0.1305456,0.05,0.02,0.1305456,0,0.1305456,0,0,0,0,0,0,0,0,0.9371396,5.94269,0,0,0,15.91375,83.80979,0.00509306,0.1305456,0,1000,5.94269,
10/22/16 23:00,0,0,144.4107,90,0,0,0.1159802,0.1159802,0.05,0.02,0.1159802,0,0.1159802,0,0,0,0,0,0,0,0,0.9371396,5.95133,0,0,0,15.91375,83.80979,0.00509306,0.1159802,0,1000,5.95133,
10/23/16 0:00,0,0,172.5063,90,0,0,0.1277089,0.1277089,0.05,0.02,0.1277089,0,0.1277089,0,0,0,0,0,0,0,0,0.9371396,5.952803,0,0,0,15.91375,83.80979,0.00509306,0.1277089,0,1000,5.952803,
10/23/16 1:00,0,0,-156.7652,90,0,0,0.1262394,0.1262394,0.05,0,0.1262394,0,0.1262394,0,0,0,0,0,0,0,0,0.9371396,5.953054,0,0,0,15.91375,83.80979,0.00509306,0.1262394,0,1000,5.953054,
10/23/16 2:00,0,0,-132.4738,90,0,0,0.1042824,0.1042824,0.05,0,0.1042824,0,0.1042824,0,0,0,0,0,0,0,0,0.9371396,5.953096,0,0,0,15.91375,83.80979,0.00509306,0.1042824,0,1000,5.953096,
10/23/16 3:00,0,0,-115.4108,90,0,0,0.13203,0.13203,0.05,0,0.13203,0,0.13203,0,0,0,0,0,0,0,0,0.9371396,5.953104,0,0,0,15.91375,83.80979,0.00509306,0.13203,0,1000,5.953104,
10/23/16 4:00,0,0,-102.7511,90,0,0,0.1155226,0.1155226,0.05,0,0.1155226,0,0.1155226,0,0,0,0,0,0,0,0,0.9371396,5.953105,0,0,0,15.91375,83.80979,0.00509306,0.1155226,0,1000,5.953105,
10/23/16 5:00,0,0,-92.33566,90,0,0,0.136396,0.136396,0.05,0,0.136396,0,0.136396,0,0,0,0,0,0,0,0,0.9371396,5.953105,0,0,0,15.91375,83.80979,0.00509306,0.136396,0,1000,5.953105,
10/23/16 6:00,0,0,-82.85556,90,0,0,0.1133898,0.1133898,0.05,0,0.1133898,0,0.1133898,0,0,0,0,0,0,0,0,0.9371396,5.953105,0,0,0,15.91375,83.80979,0.00509306,0.1133898,0,1000,5.953105,
10/23/16 7:00,0.002331442,0.8606068,-73.4334,77.17822,0.002081192,0.01873073,0.1362364,0.1362364,0.05,0,0.1193788,0,0.1362364,13.74869,0,0,0.01873073,0.01873073,0.01685765,0,0,0.9371396,5.953105,0,0,0,15.91375,83.80979,0.00509306,0.1362364,0.004682682,1000,5.971836,
10/23/16 8:00,0.05945177,11.57772,-63.34874,62.55775,0.05411726,0.4870554,0.24112,0.24112,0.05,0,0,0,0.24112,201.9971,0,0,0.4870554,0.2679111,0.24112,0,0,0.9371396,5.953105,0.2191443,0,0.2191443,16.11579,84.87383,0.005091901,0.24112,0.1217638,1000,6.440161,
10/23/16 9:00,0.2354756,21.31927,-51.90031,47.89917,0.2983615,2.685253,0.1410815,0.1410815,0.12,0.05,0,1.43222,1.573302,170.6763,6.38E-08,0,2.685253,1.748113,1.573302,0,0,0.9371396,6.047549,0.9371396,0,0.9371396,16.97979,89.4241,0.005086947,0.1410815,0.6713132,1000,8.732801,
10/23/16 10:00,0.4091681,29.50656,-38.40532,33.23962,0.6129701,5.516731,0.1142243,0.1142243,0.12,0.05,0,4.14424,4.258464,129.5474,-6.90E-08,0,5.516731,4.731627,4.258464,0,0,0.7851037,6.435776,0.7851037,0,0.7851037,17.70362,93.23615,0.005082804,0.1142243,1.379183,1000,11.95251,
10/23/16 11:00,0.4173281,35.3651,-22.44624,18.66796,0.542133,4.879197,0.1013023,0.1013023,0.12,0.05,0,3.867958,3.96926,122.9246,9.81E-08,0,4.879197,4.410289,3.96926,0,0,0.4689071,6.704543,0.4689071,0,0.4689071,18.13593,95.51292,0.005080333,0.1013023,1.219799,1000,11.58374,
10/23/16 12:00,0.5700375,38.05883,-4.433144,5.199912,0.8755313,7.879782,0.1138581,0.1138581,0.12,0.05,0,6.697983,6.811841,115.6777,2.27E-07,0,7.879782,7.568712,6.811841,0,0,0.3110691,6.838706,0.3110691,0,0.3110691,18.42272,97.0233,0.005078695,0.1138581,1.969945,1000,14.71849,
10/23/16 13:00,0.5793633,37.08593,14.05927,11.88413,0.9089497,8.180547,1.734809,1.734809,0.12,0.05,0,5.441957,7.176767,113.9865,-1.60E-07,0,8.180547,7.974185,7.176767,0,0,0.2063611,6.927707,0.2063611,0,0.2063611,18.61298,98.02528,0.005077609,1.734809,2.045137,1000,15.10825,
10/23/16 14:00,0.5187458,32.63783,31.12086,26.28349,0.8323931,7.491537,0.1454047,0.1454047,0.45,0.2,0,6.47377,6.619175,113.1793,-8.46E-08,0,7.491537,7.354639,6.619175,0,0,0.1368982,6.986751,0.1368982,0,0.1368982,18.73919,98.68999,0.005076889,0.1454047,1.872884,1000,14.47829,
